case,seed,dispatch,task_id,cumulative_share
case4,5,7100,5,0.324366
case4,5,7200,1,0.071111
case4,5,7200,2,0.129444
case4,5,7200,3,0.203472
case4,5,7200,4,0.271528
case4,5,7200,5,0.324444
case4,5,7300,1,0.070822
case4,5,7300,2,0.129315
case4,5,7300,3,0.202603
case4,5,7300,4,0.272192
case4,5,7300,5,0.325068
case4,5,7400,1,0.070811
case4,5,7400,2,0.129595
case4,5,7400,3,0.202568
case4,5,7400,4,0.272703
case4,5,7400,5,0.324324
case4,5,7500,1,0.071467
case4,5,7500,2,0.129200
case4,5,7500,3,0.202000
case4,5,7500,4,0.273200
case4,5,7500,5,0.324133
case4,5,7600,1,0.071711
case4,5,7600,2,0.128816
case4,5,7600,3,0.201842
case4,5,7600,4,0.273158
case4,5,7600,5,0.324474
case4,5,7700,1,0.072078
case4,5,7700,2,0.128182
case4,5,7700,3,0.202857
case4,5,7700,4,0.272857
case4,5,7700,5,0.324026
case4,5,7800,1,0.073333
case4,5,7800,2,0.127821
case4,5,7800,3,0.202949
case4,5,7800,4,0.272051
case4,5,7800,5,0.323846
case4,5,7900,1,0.073291
case4,5,7900,2,0.128101
case4,5,7900,3,0.202025
case4,5,7900,4,0.271266
case4,5,7900,5,0.325316
case4,5,8000,1,0.073250
case4,5,8000,2,0.128250
case4,5,8000,3,0.202375
case4,5,8000,4,0.270500
case4,5,8000,5,0.325625
case4,5,8100,1,0.072963
case4,5,8100,2,0.128272
case4,5,8100,3,0.202222
case4,5,8100,4,0.270741
case4,5,8100,5,0.325802
case4,5,8200,1,0.073049
case4,5,8200,2,0.128171
case4,5,8200,3,0.201829
case4,5,8200,4,0.270854
case4,5,8200,5,0.326098
case4,5,8300,1,0.073012
case4,5,8300,2,0.127229
case4,5,8300,3,0.202048
case4,5,8300,4,0.270843
case4,5,8300,5,0.326867
case4,5,8400,1,0.073214
case4,5,8400,2,0.126310
case4,5,8400,3,0.201667
case4,5,8400,4,0.271310
case4,5,8400,5,0.327500
case4,5,8500,1,0.073412
case4,5,8500,2,0.126353
case4,5,8500,3,0.201176
case4,5,8500,4,0.271176
case4,5,8500,5,0.327882
case4,5,8600,1,0.073140
case4,5,8600,2,0.126047
case4,5,8600,3,0.200698
case4,5,8600,4,0.270930
case4,5,8600,5,0.329186
case4,5,8700,1,0.073103
case4,5,8700,2,0.125517
case4,5,8700,3,0.201379
case4,5,8700,4,0.271149
case4,5,8700,5,0.328851
case4,5,8800,1,0.073182
case4,5,8800,2,0.125341
case4,5,8800,3,0.201818
case4,5,8800,4,0.270568
case4,5,8800,5,0.329091
case4,5,8900,1,0.072584
case4,5,8900,2,0.125955
case4,5,8900,3,0.201124
case4,5,8900,4,0.270674
case4,5,8900,5,0.329663
case4,5,9000,1,0.072444
case4,5,9000,2,0.126111
case4,5,9000,3,0.201000
case4,5,9000,4,0.270778
case4,5,9000,5,0.329667
case4,5,9100,1,0.072857
case4,5,9100,2,0.126703
case4,5,9100,3,0.201319
case4,5,9100,4,0.270549
case4,5,9100,5,0.328571
case4,5,9200,1,0.072500
case4,5,9200,2,0.126522
case4,5,9200,3,0.201087
case4,5,9200,4,0.271087
case4,5,9200,5,0.328804
case4,5,9300,1,0.072043
case4,5,9300,2,0.126452
case4,5,9300,3,0.200645
case4,5,9300,4,0.271183
case4,5,9300,5,0.329677
case4,5,9400,1,0.071809
case4,5,9400,2,0.126170
case4,5,9400,3,0.201383
case4,5,9400,4,0.270745
case4,5,9400,5,0.329894
case4,5,9500,1,0.071368
case4,5,9500,2,0.127263
case4,5,9500,3,0.200842
case4,5,9500,4,0.270316
case4,5,9500,5,0.330211
case4,5,9600,1,0.071354
case4,5,9600,2,0.127292
case4,5,9600,3,0.201042
case4,5,9600,4,0.269896
case4,5,9600,5,0.330417
case4,5,9700,1,0.071031
case4,5,9700,2,0.127113
case4,5,9700,3,0.201237
case4,5,9700,4,0.270619
case4,5,9700,5,0.330000
case4,5,9800,1,0.071020
case4,5,9800,2,0.127245
case4,5,9800,3,0.201429
case4,5,9800,4,0.270612
case4,5,9800,5,0.329694
case4,5,9900,1,0.070808
case4,5,9900,2,0.127172
case4,5,9900,3,0.202020
case4,5,9900,4,0.270303
case4,5,9900,5,0.329697
case4,5,10000,1,0.070600
case4,5,10000,2,0.127600
case4,5,10000,3,0.202200
case4,5,10000,4,0.270000
case4,5,10000,5,0.329600
case4,6,100,1,0.050000
case4,6,100,2,0.150000
case4,6,100,3,0.170000
case4,6,100,4,0.190000
case4,6,100,5,0.440000
case4,6,200,1,0.060000
case4,6,200,2,0.100000
case4,6,200,3,0.185000
case4,6,200,4,0.240000
case4,6,200,5,0.415000
case4,6,300,1,0.070000
case4,6,300,2,0.093333
case4,6,300,3,0.210000
case4,6,300,4,0.243333
case4,6,300,5,0.383333
case4,6,400,1,0.067500
case4,6,400,2,0.105000
case4,6,400,3,0.205000
case4,6,400,4,0.242500
case4,6,400,5,0.380000
case4,6,500,1,0.068000
case4,6,500,2,0.104000
case4,6,500,3,0.210000
case4,6,500,4,0.256000
case4,6,500,5,0.362000
case4,6,600,1,0.060000
case4,6,600,2,0.106667
case4,6,600,3,0.216667
case4,6,600,4,0.263333
case4,6,600,5,0.353333
case4,6,700,1,0.057143
case4,6,700,2,0.105714
case4,6,700,3,0.215714
case4,6,700,4,0.278571
case4,6,700,5,0.342857
case4,6,800,1,0.061250
case4,6,800,2,0.107500
case4,6,800,3,0.212500
case4,6,800,4,0.278750
case4,6,800,5,0.340000
case4,6,900,1,0.065556
case4,6,900,2,0.111111
case4,6,900,3,0.210000
case4,6,900,4,0.274444
case4,6,900,5,0.338889
case4,6,1000,1,0.063000
case4,6,1000,2,0.115000
case4,6,1000,3,0.208000
case4,6,1000,4,0.272000
case4,6,1000,5,0.342000
case4,6,1100,1,0.064545
case4,6,1100,2,0.120909
case4,6,1100,3,0.210000
case4,6,1100,4,0.265455
case4,6,1100,5,0.339091
case4,6,1200,1,0.064167
case4,6,1200,2,0.119167
case4,6,1200,3,0.218333
case4,6,1200,4,0.261667
case4,6,1200,5,0.336667
case4,6,1300,1,0.066154
case4,6,1300,2,0.120769
case4,6,1300,3,0.212308
case4,6,1300,4,0.260769
case4,6,1300,5,0.340000
case4,6,1400,1,0.066429
case4,6,1400,2,0.118571
case4,6,1400,3,0.215714
case4,6,1400,4,0.263571
case4,6,1400,5,0.335714
case4,6,1500,1,0.066667
case4,6,1500,2,0.124000
case4,6,1500,3,0.218667
case4,6,1500,4,0.260000
case4,6,1500,5,0.330667
case4,6,1600,1,0.065625
case4,6,1600,2,0.127500
case4,6,1600,3,0.211250
case4,6,1600,4,0.263125
case4,6,1600,5,0.332500
case4,6,1700,1,0.065882
case4,6,1700,2,0.125294
case4,6,1700,3,0.210000
case4,6,1700,4,0.263529
case4,6,1700,5,0.335294
case4,6,1800,1,0.063333
case4,6,1800,2,0.125556
case4,6,1800,3,0.213889
case4,6,1800,4,0.264444
case4,6,1800,5,0.332778
case4,6,1900,1,0.063684
case4,6,1900,2,0.125263
case4,6,1900,3,0.215263
case4,6,1900,4,0.265789
case4,6,1900,5,0.330000
case4,6,2000,1,0.065500
case4,6,2000,2,0.125000
case4,6,2000,3,0.216500
case4,6,2000,4,0.261500
case4,6,2000,5,0.331500
case4,6,2100,1,0.066190
case4,6,2100,2,0.124286
case4,6,2100,3,0.216190
case4,6,2100,4,0.264286
case4,6,2100,5,0.329048
case4,6,2200,1,0.067727
case4,6,2200,2,0.124091
case4,6,2200,3,0.217273
case4,6,2200,4,0.264545
case4,6,2200,5,0.326364
case4,6,2300,1,0.066957
case4,6,2300,2,0.126087
case4,6,2300,3,0.215217
case4,6,2300,4,0.265652
case4,6,2300,5,0.326087
case4,6,2400,1,0.066667
case4,6,2400,2,0.126250
case4,6,2400,3,0.214167
case4,6,2400,4,0.266250
case4,6,2400,5,0.326667
case4,6,2500,1,0.065600
case4,6,2500,2,0.128400
case4,6,2500,3,0.214000
case4,6,2500,4,0.262800
case4,6,2500,5,0.329200
case4,6,2600,1,0.065385
case4,6,2600,2,0.128077
case4,6,2600,3,0.214615
case4,6,2600,4,0.262692
case4,6,2600,5,0.329231
case4,6,2700,1,0.066296
case4,6,2700,2,0.125556
case4,6,2700,3,0.215556
case4,6,2700,4,0.262963
case4,6,2700,5,0.329630
case4,6,2800,1,0.067143
case4,6,2800,2,0.125357
case4,6,2800,3,0.215714
case4,6,2800,4,0.263571
case4,6,2800,5,0.328214
case4,6,2900,1,0.067586
case4,6,2900,2,0.125862
case4,6,2900,3,0.213103
case4,6,2900,4,0.261379
case4,6,2900,5,0.332069
case4,6,3000,1,0.066667
case4,6,3000,2,0.125333
case4,6,3000,3,0.212667
case4,6,3000,4,0.261000
case4,6,3000,5,0.334333
case4,6,3100,1,0.065484
case4,6,3100,2,0.123871
case4,6,3100,3,0.213226
case4,6,3100,4,0.262258
case4,6,3100,5,0.335161
case4,6,3200,1,0.065312
case4,6,3200,2,0.123750
case4,6,3200,3,0.212500
case4,6,3200,4,0.263125
case4,6,3200,5,0.335313
case4,6,3300,1,0.064545
case4,6,3300,2,0.123636
case4,6,3300,3,0.212121
case4,6,3300,4,0.263636
case4,6,3300,5,0.336061
case4,6,3400,1,0.064118
case4,6,3400,2,0.124706
case4,6,3400,3,0.210588
case4,6,3400,4,0.263529
case4,6,3400,5,0.337059
case4,6,3500,1,0.064571
case4,6,3500,2,0.125143
case4,6,3500,3,0.209143
case4,6,3500,4,0.265143
case4,6,3500,5,0.336000
case4,6,3600,1,0.063889
case4,6,3600,2,0.126389
case4,6,3600,3,0.210833
case4,6,3600,4,0.263611
case4,6,3600,5,0.335278
case4,6,3700,1,0.063514
case4,6,3700,2,0.127838
case4,6,3700,3,0.210811
case4,6,3700,4,0.264054
case4,6,3700,5,0.333784
case4,6,3800,1,0.063947
case4,6,3800,2,0.128158
case4,6,3800,3,0.211316
case4,6,3800,4,0.264474
case4,6,3800,5,0.332105
case4,6,3900,1,0.064103
case4,6,3900,2,0.127179
case4,6,3900,3,0.210000
case4,6,3900,4,0.264615
case4,6,3900,5,0.334103
case4,6,4000,1,0.063250
case4,6,4000,2,0.126750
case4,6,4000,3,0.208750
case4,6,4000,4,0.264500
case4,6,4000,5,0.336750
case4,6,4100,1,0.064634
case4,6,4100,2,0.126585
case4,6,4100,3,0.207561
case4,6,4100,4,0.264146
case4,6,4100,5,0.337073
case4,6,4200,1,0.065238
case4,6,4200,2,0.125238
case4,6,4200,3,0.208810
case4,6,4200,4,0.264762
case4,6,4200,5,0.335952
case4,6,4300,1,0.065581
case4,6,4300,2,0.125814
case4,6,4300,3,0.206977
case4,6,4300,4,0.263023
case4,6,4300,5,0.338605
case4,6,4400,1,0.066136
case4,6,4400,2,0.126364
case4,6,4400,3,0.206818
case4,6,4400,4,0.261591
case4,6,4400,5,0.339091
case4,6,4500,1,0.065556
case4,6,4500,2,0.126000
case4,6,4500,3,0.205778
case4,6,4500,4,0.264444
case4,6,4500,5,0.338222
case4,6,4600,1,0.065652
case4,6,4600,2,0.125652
case4,6,4600,3,0.206087
case4,6,4600,4,0.263261
case4,6,4600,5,0.339348
case4,6,4700,1,0.065532
case4,6,4700,2,0.125957
case4,6,4700,3,0.205532
case4,6,4700,4,0.264681
case4,6,4700,5,0.338298
case4,6,4800,1,0.065208
case4,6,4800,2,0.125833
case4,6,4800,3,0.205625
case4,6,4800,4,0.264792
case4,6,4800,5,0.338542
case4,6,4900,1,0.066531
case4,6,4900,2,0.125102
case4,6,4900,3,0.205918
case4,6,4900,4,0.264898
case4,6,4900,5,0.337551
case4,6,5000,1,0.066200
case4,6,5000,2,0.124800
case4,6,5000,3,0.206200
case4,6,5000,4,0.265800
case4,6,5000,5,0.337000
case4,6,5100,1,0.066078
case4,6,5100,2,0.124510
case4,6,5100,3,0.205882
case4,6,5100,4,0.265686
case4,6,5100,5,0.337843
case4,6,5200,1,0.066731
case4,6,5200,2,0.123846
case4,6,5200,3,0.205962
case4,6,5200,4,0.265577
case4,6,5200,5,0.337885
case4,6,5300,1,0.066226
case4,6,5300,2,0.124340
case4,6,5300,3,0.205472
case4,6,5300,4,0.266226
case4,6,5300,5,0.337736
case4,6,5400,1,0.065926
case4,6,5400,2,0.125185
case4,6,5400,3,0.205370
case4,6,5400,4,0.265741
case4,6,5400,5,0.337778
case4,6,5500,1,0.065273
case4,6,5500,2,0.125455
case4,6,5500,3,0.205636
case4,6,5500,4,0.265091
case4,6,5500,5,0.338545
case4,6,5600,1,0.065000
case4,6,5600,2,0.125000
case4,6,5600,3,0.205893
case4,6,5600,4,0.265357
case4,6,5600,5,0.338750
case4,6,5700,1,0.065439
case4,6,5700,2,0.125088
case4,6,5700,3,0.206140
case4,6,5700,4,0.264737
case4,6,5700,5,0.338596
case4,6,5800,1,0.066552
case4,6,5800,2,0.125172
case4,6,5800,3,0.205345
case4,6,5800,4,0.263621
case4,6,5800,5,0.339310
case4,6,5900,1,0.067119
case4,6,5900,2,0.124576
case4,6,5900,3,0.204746
case4,6,5900,4,0.264068
case4,6,5900,5,0.339492
case4,6,6000,1,0.067333
case4,6,6000,2,0.125833
case4,6,6000,3,0.203833
case4,6,6000,4,0.264167
case4,6,6000,5,0.338833
case4,6,6100,1,0.067541
case4,6,6100,2,0.126393
case4,6,6100,3,0.203607
case4,6,6100,4,0.264098
case4,6,6100,5,0.338361
case4,6,6200,1,0.068065
case4,6,6200,2,0.126129
case4,6,6200,3,0.202097
case4,6,6200,4,0.264194
case4,6,6200,5,0.339516
case4,6,6300,1,0.068413
case4,6,6300,2,0.126349
case4,6,6300,3,0.203175
case4,6,6300,4,0.263968
case4,6,6300,5,0.338095
case4,6,6400,1,0.068594
case4,6,6400,2,0.126094
case4,6,6400,3,0.202969
case4,6,6400,4,0.263906
case4,6,6400,5,0.338438
case4,6,6500,1,0.069077
case4,6,6500,2,0.125846
case4,6,6500,3,0.202000
case4,6,6500,4,0.263538
case4,6,6500,5,0.339538
case4,6,6600,1,0.068788
case4,6,6600,2,0.126212
case4,6,6600,3,0.201970
case4,6,6600,4,0.263788
case4,6,6600,5,0.339242
case4,6,6700,1,0.068955
case4,6,6700,2,0.127015
case4,6,6700,3,0.201642
case4,6,6700,4,0.262985
case4,6,6700,5,0.339403
case4,6,6800,1,0.069265
case4,6,6800,2,0.126912
case4,6,6800,3,0.201912
case4,6,6800,4,0.263235
case4,6,6800,5,0.338676
case4,6,6900,1,0.069855
case4,6,6900,2,0.128551
case4,6,6900,3,0.200870
case4,6,6900,4,0.262174
case4,6,6900,5,0.338551
case4,6,7000,1,0.069714
case4,6,7000,2,0.128571
case4,6,7000,3,0.201143
case4,6,7000,4,0.262571
case4,6,7000,5,0.338000
case4,6,7100,1,0.070141
case4,6,7100,2,0.128592
case4,6,7100,3,0.200986
case4,6,7100,4,0.263521
case4,6,7100,5,0.336761
case4,6,7200,1,0.070000
case4,6,7200,2,0.129167
case4,6,7200,3,0.201111
case4,6,7200,4,0.263333
case4,6,7200,5,0.336389
case4,6,7300,1,0.069863
case4,6,7300,2,0.129589
case4,6,7300,3,0.201096
case4,6,7300,4,0.263836
case4,6,7300,5,0.335616
case4,6,7400,1,0.069054
case4,6,7400,2,0.128784
case4,6,7400,3,0.201486
case4,6,7400,4,0.264459
case4,6,7400,5,0.336216
case4,6,7500,1,0.068800
case4,6,7500,2,0.128533
case4,6,7500,3,0.201200
case4,6,7500,4,0.265333
case4,6,7500,5,0.336133
case4,6,7600,1,0.069474
case4,6,7600,2,0.128289
case4,6,7600,3,0.200789
case4,6,7600,4,0.265132
case4,6,7600,5,0.336316
case4,6,7700,1,0.069740
case4,6,7700,2,0.128052
case4,6,7700,3,0.200260
case4,6,7700,4,0.265325
case4,6,7700,5,0.336623
case4,6,7800,1,0.070000
case4,6,7800,2,0.128205
case4,6,7800,3,0.200128
case4,6,7800,4,0.265256
case4,6,7800,5,0.336410
case4,6,7900,1,0.070000
case4,6,7900,2,0.128228
case4,6,7900,3,0.200633
case4,6,7900,4,0.265443
case4,6,7900,5,0.335696
case4,6,8000,1,0.069875
case4,6,8000,2,0.128125
case4,6,8000,3,0.201125
case4,6,8000,4,0.265375
case4,6,8000,5,0.335500
case4,6,8100,1,0.069630
case4,6,8100,2,0.128148
case4,6,8100,3,0.200988
case4,6,8100,4,0.265802
case4,6,8100,5,0.335432
case4,6,8200,1,0.069390
case4,6,8200,2,0.127317
case4,6,8200,3,0.201951
case4,6,8200,4,0.265854
case4,6,8200,5,0.335488
case4,6,8300,1,0.069157
case4,6,8300,2,0.127470
case4,6,8300,3,0.202048
case4,6,8300,4,0.265783
case4,6,8300,5,0.335542
case4,6,8400,1,0.068929
case4,6,8400,2,0.126905
case4,6,8400,3,0.203095
case4,6,8400,4,0.265357
case4,6,8400,5,0.335714
case4,6,8500,1,0.068824
case4,6,8500,2,0.126471
case4,6,8500,3,0.202235
case4,6,8500,4,0.266471
case4,6,8500,5,0.336000
case4,6,8600,1,0.068605
case4,6,8600,2,0.126395
case4,6,8600,3,0.202093
case4,6,8600,4,0.267093
case4,6,8600,5,0.335814
case4,6,8700,1,0.068966
case4,6,8700,2,0.126207
case4,6,8700,3,0.201609
case4,6,8700,4,0.267701
case4,6,8700,5,0.335517
case4,6,8800,1,0.069091
case4,6,8800,2,0.125795
case4,6,8800,3,0.201591
case4,6,8800,4,0.267614
case4,6,8800,5,0.335909
case4,6,8900,1,0.068989
case4,6,8900,2,0.125843
case4,6,8900,3,0.201348
case4,6,8900,4,0.267303
case4,6,8900,5,0.336517
case4,6,9000,1,0.068889
case4,6,9000,2,0.126111
case4,6,9000,3,0.201222
case4,6,9000,4,0.267111
case4,6,9000,5,0.336667
case4,6,9100,1,0.068681
case4,6,9100,2,0.126264
case4,6,9100,3,0.201538
case4,6,9100,4,0.266593
case4,6,9100,5,0.336923
case4,6,9200,1,0.069022
case4,6,9200,2,0.126087
case4,6,9200,3,0.201848
case4,6,9200,4,0.266957
case4,6,9200,5,0.336087
case4,6,9300,1,0.068602
case4,6,9300,2,0.126452
case4,6,9300,3,0.202366
case4,6,9300,4,0.266774
case4,6,9300,5,0.335806
case4,6,9400,1,0.068617
case4,6,9400,2,0.126383
case4,6,9400,3,0.202553
case4,6,9400,4,0.265745
case4,6,9400,5,0.336702
case4,6,9500,1,0.068421
case4,6,9500,2,0.126632
case4,6,9500,3,0.203158
case4,6,9500,4,0.265895
case4,6,9500,5,0.335895
case4,6,9600,1,0.068125
case4,6,9600,2,0.126562
case4,6,9600,3,0.202708
case4,6,9600,4,0.266146
case4,6,9600,5,0.336458
case4,6,9700,1,0.067732
case4,6,9700,2,0.126907
case4,6,9700,3,0.202268
case4,6,9700,4,0.265876
case4,6,9700,5,0.337216
case4,6,9800,1,0.067857
case4,6,9800,2,0.127245
case4,6,9800,3,0.201837
case4,6,9800,4,0.266224
case4,6,9800,5,0.336837
case4,6,9900,1,0.068485
case4,6,9900,2,0.126667
case4,6,9900,3,0.201818
case4,6,9900,4,0.265657
case4,6,9900,5,0.337374
case4,6,10000,1,0.068500
case4,6,10000,2,0.126800
case4,6,10000,3,0.201500
case4,6,10000,4,0.265600
case4,6,10000,5,0.337600
case4,7,100,1,0.090000
case4,7,100,2,0.100000
case4,7,100,3,0.220000
case4,7,100,4,0.220000
case4,7,100,5,0.370000
case4,7,200,1,0.080000
case4,7,200,2,0.110000
case4,7,200,3,0.215000
case4,7,200,4,0.250000
case4,7,200,5,0.345000
case4,7,300,1,0.083333
case4,7,300,2,0.106667
case4,7,300,3,0.230000
case4,7,300,4,0.256667
case4,7,300,5,0.323333
case4,7,400,1,0.075000
case4,7,400,2,0.105000
case4,7,400,3,0.225000
case4,7,400,4,0.265000
case4,7,400,5,0.330000
case4,7,500,1,0.072000
case4,7,500,2,0.104000
case4,7,500,3,0.228000
case4,7,500,4,0.260000
case4,7,500,5,0.336000
case4,7,600,1,0.061667
case4,7,600,2,0.106667
case4,7,600,3,0.230000
case4,7,600,4,0.266667
case4,7,600,5,0.335000
case4,7,700,1,0.065714
case4,7,700,2,0.110000
case4,7,700,3,0.228571
case4,7,700,4,0.257143
case4,7,700,5,0.338571
case4,7,800,1,0.066250
case4,7,800,2,0.116250
case4,7,800,3,0.215000
case4,7,800,4,0.256250
case4,7,800,5,0.346250
case4,7,900,1,0.067778
case4,7,900,2,0.115556
case4,7,900,3,0.202222
case4,7,900,4,0.264444
case4,7,900,5,0.350000
case4,7,1000,1,0.070000
case4,7,1000,2,0.114000
case4,7,1000,3,0.202000
case4,7,1000,4,0.263000
case4,7,1000,5,0.351000
case4,7,1100,1,0.069091
case4,7,1100,2,0.116364
case4,7,1100,3,0.200909
case4,7,1100,4,0.265455
case4,7,1100,5,0.348182
case4,7,1200,1,0.070000
case4,7,1200,2,0.113333
case4,7,1200,3,0.200000
case4,7,1200,4,0.271667
case4,7,1200,5,0.345000
case4,7,1300,1,0.073077
case4,7,1300,2,0.114615
case4,7,1300,3,0.197692
case4,7,1300,4,0.270769
case4,7,1300,5,0.343846
case4,7,1400,1,0.073571
case4,7,1400,2,0.112857
case4,7,1400,3,0.200000
case4,7,1400,4,0.269286
case4,7,1400,5,0.344286
case4,7,1500,1,0.072667
case4,7,1500,2,0.112000
case4,7,1500,3,0.200000
case4,7,1500,4,0.265333
case4,7,1500,5,0.350000
case4,7,1600,1,0.071875
case4,7,1600,2,0.115625
case4,7,1600,3,0.200625
case4,7,1600,4,0.266250
case4,7,1600,5,0.345625
case4,7,1700,1,0.075294
case4,7,1700,2,0.119412
case4,7,1700,3,0.201765
case4,7,1700,4,0.261176
case4,7,1700,5,0.342353
case4,7,1800,1,0.074444
case4,7,1800,2,0.121667
case4,7,1800,3,0.201111
case4,7,1800,4,0.260556
case4,7,1800,5,0.342222
case4,7,1900,1,0.074211
case4,7,1900,2,0.118947
case4,7,1900,3,0.206316
case4,7,1900,4,0.259474
case4,7,1900,5,0.341053
case4,7,2000,1,0.075500
case4,7,2000,2,0.121500
case4,7,2000,3,0.206500
case4,7,2000,4,0.257500
case4,7,2000,5,0.339000
case4,7,2100,1,0.072857
case4,7,2100,2,0.122857
case4,7,2100,3,0.207143
case4,7,2100,4,0.256190
case4,7,2100,5,0.340952
case4,7,2200,1,0.073182
case4,7,2200,2,0.123636
case4,7,2200,3,0.206364
case4,7,2200,4,0.258182
case4,7,2200,5,0.338636
case4,7,2300,1,0.073043
case4,7,2300,2,0.123478
case4,7,2300,3,0.206957
case4,7,2300,4,0.258696
case4,7,2300,5,0.337826
case4,7,2400,1,0.072500
case4,7,2400,2,0.123333
case4,7,2400,3,0.205417
case4,7,2400,4,0.261250
case4,7,2400,5,0.337500
case4,7,2500,1,0.072000
case4,7,2500,2,0.125200
case4,7,2500,3,0.204000
case4,7,2500,4,0.261600
case4,7,2500,5,0.337200
case4,7,2600,1,0.071923
case4,7,2600,2,0.126154
case4,7,2600,3,0.201923
case4,7,2600,4,0.265000
case4,7,2600,5,0.335000
case4,7,2700,1,0.073333
case4,7,2700,2,0.125926
case4,7,2700,3,0.201111
case4,7,2700,4,0.265556
case4,7,2700,5,0.334074
case4,7,2800,1,0.073214
case4,7,2800,2,0.126071
case4,7,2800,3,0.201429
case4,7,2800,4,0.266786
case4,7,2800,5,0.332500
case4,7,2900,1,0.072069
case4,7,2900,2,0.125862
case4,7,2900,3,0.202069
case4,7,2900,4,0.270345
case4,7,2900,5,0.329655
case4,7,3000,1,0.072333
case4,7,3000,2,0.123667
case4,7,3000,3,0.204667
case4,7,3000,4,0.272333
case4,7,3000,5,0.327000
case4,7,3100,1,0.071290
case4,7,3100,2,0.125484
case4,7,3100,3,0.205161
case4,7,3100,4,0.269677
case4,7,3100,5,0.328387
case4,7,3200,1,0.070312
case4,7,3200,2,0.126562
case4,7,3200,3,0.206563
case4,7,3200,4,0.268750
case4,7,3200,5,0.327813
case4,7,3300,1,0.070000
case4,7,3300,2,0.126364
case4,7,3300,3,0.206667
case4,7,3300,4,0.267576
case4,7,3300,5,0.329394
case4,7,3400,1,0.070588
case4,7,3400,2,0.125882
case4,7,3400,3,0.207353
case4,7,3400,4,0.267647
case4,7,3400,5,0.328529
case4,7,3500,1,0.070000
case4,7,3500,2,0.126286
case4,7,3500,3,0.208000
case4,7,3500,4,0.268000
case4,7,3500,5,0.327714
case4,7,3600,1,0.070556
case4,7,3600,2,0.127222
case4,7,3600,3,0.207222
case4,7,3600,4,0.268611
case4,7,3600,5,0.326389
case4,7,3700,1,0.070811
case4,7,3700,2,0.127297
case4,7,3700,3,0.206757
case4,7,3700,4,0.268919
case4,7,3700,5,0.326216
case4,7,3800,1,0.070000
case4,7,3800,2,0.125789
case4,7,3800,3,0.206579
case4,7,3800,4,0.270263
case4,7,3800,5,0.327368
case4,7,3900,1,0.070513
case4,7,3900,2,0.126154
case4,7,3900,3,0.206154
case4,7,3900,4,0.271282
case4,7,3900,5,0.325897
case4,7,4000,1,0.071500
case4,7,4000,2,0.125250
case4,7,4000,3,0.206000
case4,7,4000,4,0.272000
case4,7,4000,5,0.325250
case4,7,4100,1,0.070732
case4,7,4100,2,0.126098
case4,7,4100,3,0.205610
case4,7,4100,4,0.271220
case4,7,4100,5,0.326341
case4,7,4200,1,0.071190
case4,7,4200,2,0.124286
case4,7,4200,3,0.207143
case4,7,4200,4,0.270476
case4,7,4200,5,0.326905
case4,7,4300,1,0.070698
case4,7,4300,2,0.124884
case4,7,4300,3,0.206279
case4,7,4300,4,0.271163
case4,7,4300,5,0.326977
case4,7,4400,1,0.070455
case4,7,4400,2,0.125682
case4,7,4400,3,0.205000
case4,7,4400,4,0.272045
case4,7,4400,5,0.326818
case4,7,4500,1,0.070222
case4,7,4500,2,0.126667
case4,7,4500,3,0.205778
case4,7,4500,4,0.271778
case4,7,4500,5,0.325556
case4,7,4600,1,0.071087
case4,7,4600,2,0.126087
case4,7,4600,3,0.205217
case4,7,4600,4,0.272174
case4,7,4600,5,0.325435
case4,7,4700,1,0.070851
case4,7,4700,2,0.125532
case4,7,4700,3,0.205532
case4,7,4700,4,0.273404
case4,7,4700,5,0.324681
case4,7,4800,1,0.070833
case4,7,4800,2,0.126667
case4,7,4800,3,0.204583
case4,7,4800,4,0.272500
case4,7,4800,5,0.325417
case4,7,4900,1,0.069796
case4,7,4900,2,0.126531
case4,7,4900,3,0.205510
case4,7,4900,4,0.271224
case4,7,4900,5,0.326939
case4,7,5000,1,0.070200
case4,7,5000,2,0.126800
case4,7,5000,3,0.205400
case4,7,5000,4,0.270600
case4,7,5000,5,0.327000
case4,7,5100,1,0.070392
case4,7,5100,2,0.127255
case4,7,5100,3,0.204902
case4,7,5100,4,0.270784
case4,7,5100,5,0.326667
case4,7,5200,1,0.069808
case4,7,5200,2,0.127308
case4,7,5200,3,0.204231
case4,7,5200,4,0.272500
case4,7,5200,5,0.326154
case4,7,5300,1,0.070000
case4,7,5300,2,0.127547
case4,7,5300,3,0.203962
case4,7,5300,4,0.271698
case4,7,5300,5,0.326792
case4,7,5400,1,0.070370
case4,7,5400,2,0.126667
case4,7,5400,3,0.203519
case4,7,5400,4,0.271296
case4,7,5400,5,0.328148
case4,7,5500,1,0.070364
case4,7,5500,2,0.127091
case4,7,5500,3,0.202182
case4,7,5500,4,0.272727
case4,7,5500,5,0.327636
case4,7,5600,1,0.070357
case4,7,5600,2,0.126964
case4,7,5600,3,0.201964
case4,7,5600,4,0.272857
case4,7,5600,5,0.327857
case4,7,5700,1,0.070000
case4,7,5700,2,0.127719
case4,7,5700,3,0.201053
case4,7,5700,4,0.272281
case4,7,5700,5,0.328947
case4,7,5800,1,0.069828
case4,7,5800,2,0.128966
case4,7,5800,3,0.200000
case4,7,5800,4,0.272414
case4,7,5800,5,0.328793
case4,7,5900,1,0.070847
